doc_id,title,start,end
2694,Suffering for God’s Glory,1PE.4.12,1PE.4.19
2695,Shepherd the Flock,1PE.5.1,1PE.5.4
2696,"Submit to God, Resist the Devil",1PE.5.5,1PE.5.11
2697,Farewell and Peace,1PE.5.12,1PE.5.14
2698,Greeting the Faithful,2PE.1.1,2PE.1.4
2699,Fruitful Growth in the Faith,2PE.1.5,2PE.1.11
2700,Peter’s Approaching Death,2PE.1.12,2PE.1.15
2701,The Trustworthy Prophetic Word,2PE.1.16,2PE.1.21
2702,Destructive Doctrines,2PE.2.1,2PE.2.3
2703,Doom of False Teachers,2PE.2.4,2PE.2.11
2704,Depravity of False Teachers,2PE.2.12,2PE.2.17
2705,Deceptions of False Teachers,2PE.2.18,2PE.2.22
2706,God’s Promise Is Not Slack,2PE.3.1,2PE.3.9
2707,The Day of the Lord,2PE.3.10,2PE.3.13
2708,Be Steadfast,2PE.3.14,2PE.3.18
2709,"What Was Heard, Seen, and Touched",1JN.1.1,1JN.1.4
2710,Fellowship with Him and One Another,1JN.1.5,1JN.2.2
2711,The Test of Knowing Him,1JN.2.3,1JN.2.11
2712,Their Spiritual State,1JN.2.12,1JN.2.14
2713,Do Not Love the World,1JN.2.15,1JN.2.17
2714,Deceptions of the Last Hour,1JN.2.18,1JN.2.23
2715,Let Truth Abide in You,1JN.2.24,1JN.2.27
2716,The Children of God,1JN.2.28,1JN.3.3
2717,Sin and the Child of God,1JN.3.4,1JN.3.9
2718,The Imperative of Love,1JN.3.10,1JN.3.15
2719,The Outworking of Love,1JN.3.16,1JN.3.23
2720,The Spirit of Truth and the Spirit of Error,1JN.3.24,1JN.4.6
2721,Knowing God Through Love,1JN.4.7,1JN.4.11
2722,Seeing God Through Love,1JN.4.12,1JN.4.16
2723,The Consummation of Love,1JN.4.17,1JN.4.19
2724,Obedience by Faith,1JN.4.20,1JN.5.5
2725,The Certainty of God’s Witness,1JN.5.6,1JN.5.13
2726,Confidence and Compassion in Prayer,1JN.5.14,1JN.5.17
2727,Knowing the True—Rejecting the False,1JN.5.18,1JN.5.21
2728,Greeting the Elect Lady,2JN.1.1,2JN.1.3
2729,Walk in Christ’s Commandments,2JN.1.4,2JN.1.6
2730,Beware of Antichrist Deceivers,2JN.1.7,2JN.1.11
2731,John’s Farewell Greeting,2JN.1.12,2JN.1.13
2732,Greeting to Gaius,3JN.1.1,3JN.1.4
2733,Gaius Commended for Generosity,3JN.1.5,3JN.1.8
2734,Diotrephes and Demetrius,3JN.1.9,3JN.1.12
2735,Farewell Greeting,3JN.1.13,3JN.1.14
2736,Greeting to the Called,JUD.1.1,JUD.1.2
2737,Contend for the Faith,JUD.1.3,JUD.1.4
2738,Old and New Apostates,JUD.1.5,JUD.1.11
2739,Apostates Depraved and Doomed,JUD.1.12,JUD.1.15
2740,Apostates Predicted,JUD.1.16,JUD.1.19
2741,Maintain Your Life with God,JUD.1.20,JUD.1.23
2742,Glory to God,JUD.1.24,JUD.1.25
2743,Introduction and Benediction,REV.1.1,REV.1.3
2744,Greeting the Seven Churches,REV.1.4,REV.1.8
2745,Vision of the Son of Man,REV.1.9,REV.1.20
2746,The Loveless Church,REV.2.1,REV.2.7
2747,The Persecuted Church,REV.2.8,REV.2.11
2748,The Compromising Church,REV.2.12,REV.2.17
2749,The Corrupt Church,REV.2.18,REV.2.29
2750,The Dead Church,REV.3.1,REV.3.6
2751,The Faithful Church,REV.3.7,REV.3.13
2752,The Lukewarm Church,REV.3.14,REV.3.22
2753,The Throne Room of Heaven,REV.4.1,REV.4.11
2754,The Lamb Takes the Scroll,REV.5.1,REV.5.7
2755,Worthy Is the Lamb,REV.5.8,REV.5.14
2756,First Seal: The Conqueror,REV.6.1,REV.6.2
2757,Second Seal: Conflict on Earth,REV.6.3,REV.6.4
2758,Third Seal: Scarcity on Earth,REV.6.5,REV.6.6
2759,Fourth Seal: Widespread Death on Earth,REV.6.7,REV.6.8
2760,Fifth Seal: The Cry of the Martyrs,REV.6.9,REV.6.11
2761,Sixth Seal: Cosmic Disturbances,REV.6.12,REV.6.17
2762,The Sealed of Israel,REV.7.1,REV.7.8
2763,A Multitude from the Great Tribulation,REV.7.9,REV.7.17
2764,Seventh Seal: Prelude to the Seven Trumpets,REV.8.1,REV.8.6
2765,First Trumpet: Vegetation Struck,REV.8.7,REV.8.7
2766,Second Trumpet: The Seas Struck,REV.8.8,REV.8.9
2767,Third Trumpet: The Waters Struck,REV.8.10,REV.8.11
2768,Fourth Trumpet: The Heavens Struck,REV.8.12,REV.8.13
2769,Fifth Trumpet: The Locusts from the Bottomless Pit,REV.9.1,REV.9.12
2770,Sixth Trumpet: The Angels from the Euphrates,REV.9.13,REV.9.21
2771,The Mighty Angel with the Little Book,REV.10.1,REV.10.7
2772,John Eats the Little Book,REV.10.8,REV.10.11
2773,The Two Witnesses,REV.11.1,REV.11.6
2774,The Witnesses Killed,REV.11.7,REV.11.10
2775,The Witnesses Resurrected,REV.11.11,REV.11.14
2776,Seventh Trumpet: The Kingdom Proclaimed,REV.11.15,REV.11.19
2777,"The Woman, the Child, and the Dragon",REV.12.1,REV.12.6
2778,Satan Thrown Out of Heaven,REV.12.7,REV.12.12
2779,The Woman Persecuted,REV.12.13,REV.12.17
2780,The Beast from the Sea,REV.13.1,REV.13.10
2781,The Beast from the Earth,REV.13.11,REV.13.18
2782,"The Lamb and the 144,000",REV.14.1,REV.14.5
2783,The Proclamations of Three Angels,REV.14.6,REV.14.13
2784,Reaping the Earth’s Harvest,REV.14.14,REV.14.16
2785,Reaping the Grapes of Wrath,REV.14.17,REV.14.20
2786,Prelude to the Bowl Judgments,REV.15.1,REV.16.1
2787,First Bowl: Loathsome Sores,REV.16.2,REV.16.2
2788,Second Bowl: The Sea Turns to Blood,REV.16.3,REV.16.3
2789,Third Bowl: The Waters Turn to Blood,REV.16.4,REV.16.7
2790,Fourth Bowl: Men Are Scorched,REV.16.8,REV.16.9
2791,Fifth Bowl: Darkness and Pain,REV.16.10,REV.16.11
2792,Sixth Bowl: Euphrates Dried Up,REV.16.12,REV.16.16
2793,Seventh Bowl: The Earth Utterly Shaken,REV.16.17,REV.16.21
2794,The Scarlet Woman and the Scarlet Beast,REV.17.1,REV.17.6
2795,The Meaning of the Woman and the Beast,REV.17.7,REV.17.18
2796,The Fall of Babylon the Great,REV.18.1,REV.18.8
2797,The World Mourns Babylon’s Fall,REV.18.9,REV.18.20
2798,Finality of Babylon’s Fall,REV.18.21,REV.18.24
2799,Heaven Exults over Babylon,REV.19.1,REV.19.10
2800,Christ on a White Horse,REV.19.11,REV.19.16
2801,The Beast and His Armies Defeated,REV.19.17,REV.19.21
2802,"Satan Bound 1,000 Years",REV.20.1,REV.20.3
2803,"The Saints Reign with Christ 1,000 Years",REV.20.4,REV.20.6
2804,Satanic Rebellion Crushed,REV.20.7,REV.20.10
2805,The Great White Throne Judgment,REV.20.11,REV.20.15
2806,All Things Made New,REV.21.1,REV.21.8
2807,The New Jerusalem,REV.21.9,REV.21.21
2808,The Glory of the New Jerusalem,REV.21.22,REV.21.27
2809,The River of Life,REV.22.1,REV.22.5
2810,The Time Is Near,REV.22.6,REV.22.11
2811,Jesus Testifies to the Churches,REV.22.12,REV.22.17
2812,A Warning,REV.22.18,REV.22.19
2813,I Am Coming Quickly,REV.22.20,REV.22.21
